id,domain,url,crawled_date,ten,gia_ban,gia_lan_banh,nam_san_xuat,kieu_dang,tinh_trang,xuat_xu,tinh_thanh,quan_huyen,hop_so,nhien_lieu,mo_ta
eb14cb99-77c1-4e31-a68e-d6300d18d970,oto.com.vn,https://oto.com.vn/mua-ban-xe-kia-sorento-ha-noi/signature-2021-trang-kem-sieu-moi-gia-tot-aidxc22544523,1656780747.160807,kia sorento,1280000000.0,1326000000.0,2021,,cũ,trong nước,hà nội,long biên, tự động,xăng,"Tự hào #Xedepauto phân phối xe lướt nhiều và đẹp nhất Việt Nam.
🔴Xe Đẹp Auto 
👉 Check hãng toàn quốc hoặc theo yêu cầu 
👉 Cam kết không đâm đụng, ngập nước, bổ máy
👉 Pháp lý rõ ràng, sang tên nhanh gọn
👉 Hỗ trợ giao xe toàn quốc
👉 Hỗ trợ trả góp lên đến 70% giá trị xe
Tặng ngay 1 thẻ OTOcare - Chăm sóc xe miễn phí 1 năm (bảo dưỡng, thay dầu định kỳ, spa đánh bóng, rửa xe siêu sạch,...) tại Hà Nội và Tp.HCM
📍46 Việt Hưng, Long Biên, Hà Nội.
☎️Hotline: 0986998688"
1daeceee-bd57-4049-8d8b-097b6d189904,oto.com.vn,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/gia-co-thuong-luong-doi-moi-it-di-aidxc22522916,1656780747.179257,mercedes benz glc 300 4matic,2299000000.0,2365000000.0,2020,suv,cũ,trong nước,hà nội,, tự động,xăng,"Mercedes-benz glc 300 2020  .  Mr Giáp Ngân Hà Auto chào bán xe chất lượng - giá cực tốt có thương lượng:: GLC300 AMG - 4Matic. Model: 2020 - 17000kn. Giá tham khảo 2299tr. Hỗ trợ mọi thủ tục nhanh gọn. Hỗ trợ vay vốn lãi suất thấp.   Được hưởng quyền lợi chăm sóc xe miễn phí 1 năm tại các sở uy tín địa bàn HN. Mang xe đi check tại các cơ sở uy tín - khách quan miễn phí.   Liên hệ Mr Giáp - Ngân Hà Auto địa chỉ số 8 Thành Thái, Cầu Giấy, HN.   Liên hệ: 0965176688."
65c8f1ab-0ba7-428f-9548-882f69b371ee,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/mau-trang-noi-that-kem-xe-chay-chuan-gia-huu-nghi-aidxc22544551,1656780747.286562,toyota camry 2.5q,1200000000.0,1244000000.0,2020,,cũ,nhập khẩu,hà nội,long biên, tự động,xăng,"Toyota Camry 2.5Q 2020 - Màu trắng nội thất kem, xe chạy chuẩn 15v

Tự hào #Xedepauto phân phối xe lướt nhiều và đẹp nhất Việt Nam.
🔴Xe Đẹp Auto 
👉 Check hãng toàn quốc hoặc theo yêu cầu 
👉 Cam kết không đâm đụng, ngập nước, bổ máy
👉 Pháp lý rõ ràng, sang tên nhanh gọn
👉 Hỗ trợ giao xe toàn quốc
👉 Hỗ trợ trả góp lên đến 70% giá trị xe
Tặng ngay 1 thẻ OTOcare - Chăm sóc xe miễn phí 1 năm (bảo dưỡng, thay dầu định kỳ, spa đánh bóng, rửa xe siêu sạch,...) tại Hà Nội và Tp.HCM

📍46 Việt Hưng, Long Biên, Hà Nội.
☎️Hotline: 0986998688 (Mr. Khánh)"
e1bd7171-3b55-4c59-82a6-061e045ed154,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/sieu-luot-mau-den-sang-trong-tang-the-cham-soc-xe-mien-phi-1-nam-aidxc22544586,1656780747.326509,toyota camry 2.0g,1060000000.0,1101000000.0,2021,,cũ,nhập khẩu,hà nội,long biên, tự động,xăng,"Toyota Camry 2.0G 2021 - siêu lướt 1v 

🔴Tự hào #Xedepauto phân phối #Camry lướt nhiều và đẹp nhất Việt Nam. Nên hôm nay em chỉ #Khoe chứ ai hỏi mua em cũng vẫn...:
➡️Camry 2.0G 2021 9000km TP Đen/kem: 1070tr 
➡️Camry 2.5Q 2019 28.000km Đen/kem HN: 1170tr
➡️Camry 2.5Q 2019 35.000km Trắng/kem HN: 1170tr
➡️Camry 2.5Q 2020 18.000km Trắng/kem: 1220tr
➡️Camry 2.5Q 2020 39.000km Trắng/kem: 1220tr
➡️Camry 2.5Q 2020 15.000km Trắng/kem: 1.220tr
➡️Camry 2.5Q 2020 21.000km Đen/kem: 1.220tr
➡️Camry 2.5Q 2021 17.000km Đen/kem: 1.285tr
🔴Xe Đẹp Auto 
👉 Check hãng toàn quốc hoặc theo yêu cầu 
👉 Cam kết không đâm đụng, ngập nước, bổ máy
👉 Pháp lý rõ ràng, sang tên nhanh gọn
👉 Hỗ trợ giao xe toàn quốc
👉 Hỗ trợ trả góp lên đến 70% giá trị xe
📍46 Việt Hưng, Long Biên, Hà Nội.
Tặng ngay 1 thẻ OTOcare - Chăm sóc xe miễn phí 1 năm (bảo dưỡng, thay dầu định kỳ, spa đánh bóng bề mặt sơn, rửa xe siêu sạch 12 lần,...) tại Hà Nội và Tp.HCM
☎️Hotline: 0986998688
#Camry #Camry#Camry #Camry #Camry"
d999547d-9ef0-49ba-b8ea-0336eb5b6ce3,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/do-lexus-trang-sieu-moi-sieu-luot-2v8-gia-chi-980tr-aidxc22544526,1656780747.429632,toyota camry 2.0g,980000000.0,1020000000.0,2019,,cũ,trong nước,hà nội,long biên, tự động,xăng,"🔴Tự hào #Xedepauto phân phối #Camry lướt nhiều và đẹp nhất Việt Nam. Nên hôm nay em chỉ #Khoe chứ ai hỏi mua em cũng vẫn...:
➡️Camry 2.0G 2021 9000km TP Đen/kem: 1070tr 
➡️Camry 2.5Q 2019 28.000km Đen/kem HN: 1170tr
➡️Camry 2.5Q 2019 35.000km Trắng/kem HN: 1170tr
➡️Camry 2.5Q 2020 18.000km Trắng/kem: 1220tr
➡️Camry 2.5Q 2020 39.000km Trắng/kem: 1220tr
➡️Camry 2.5Q 2020 15.000km Trắng/kem: 1.220tr
➡️Camry 2.5Q 2020 21.000km Đen/kem: 1.220tr
➡️Camry 2.5Q 2021 17.000km Đen/kem: 1.285tr
🔴Xe Đẹp Auto 
👉 Check hãng toàn quốc hoặc theo yêu cầu 
👉 Cam kết không đâm đụng, ngập nước, bổ máy
👉 Pháp lý rõ ràng, sang tên nhanh gọn
👉 Hỗ trợ giao xe toàn quốc
👉 Hỗ trợ trả góp lên đến 70% giá trị xe
Tặng ngay 1 thẻ OTOcare - Chăm sóc xe miễn phí 1 năm (bảo dưỡng, thay dầu định kỳ, spa đánh bóng, rửa xe siêu sạch,...) tại Hà Nội và Tp.HCM

📍46 Việt Hưng, Long Biên, Hà Nội.
☎️Hotline: 0986998688"
81e3a771-57ac-48d2-8a21-295faae447ef,oto.com.vn,https://oto.com.vn/mua-ban-xe-mitsubishi-outlander-tay-ninh/all-new-san-xe-du-mau-giao-ngay-tan-tay-khach-hang-qua-tang-day-theo-xe-aidxm22539808,1656780747.457616,mitsubishi outlander 2.0 cvt premium,950000000.0,1048000000.0,2022,suv,mới,trong nước,tây ninh,hòa thành, tự động,xăng,"Mitsubishi Ô Tô Sài Gòn Tây Ninh chuyên phân phối các dòng xe Mitsubishi Outlander chính hãng 2022 NEW, liên hệ em Trực để là vị khách may mắn nhận được chương trình giá tốt có xe ngay, sở hữu nhiều phần quà hấp dẫn. Hotline/Zalo: Mr Trực 0903830839. Giá niêm yết. - Mitsubishi Outlander 2.0 CVT New: Giá 825 (tr đồng). - Mitsubishi Outlander 2.0 CVT Premium New: Giá 950 (tr đồng). Sẵn Xe, giao ngay trong tháng. - Quà tặng theo xe. Liên hệ ngay. Tư vấn xe nhiệt tình. Cập nhật chương trình theo tháng sớm nhất đến khách hàng. Hỗ trợ đăng ký, đăng kiểm xe. Liên hệ ngay em Trực để có xe ngay và quà tặng full theo xe. Giá tốt nhất miền Nam. Hotline: Mr Trực_ Mitsubishi Ô Tô Sài Gòn Tây Ninh: 0903830839."
15584046-b49f-4c75-9640-e97c15ad8911,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/du-mau-giao-ngay-uu-dai-cuc-lon-tang-kem-phu-kien-aidxm22544610,1656780747.487209,ford everest titanium 2.0l at 4wd,1399000000.0,1589000000.0,2022,suv,mới,nhập khẩu,hà nội,bắc từ liêm, tự động,diesel,"Mua bán Ford Everest 2022 ở Hà Nội.  Mua Ford Everest Titanium 4x4AT 2022 .  Chính sách bán hàng Ford Everest tháng 6/2022. Everest Titanium 2.0L 4x4AT- Turbo kép: 1.399 (Giá tốt LH Hotline). Everest Titanium 2.0L 4x2AT-Turbo kép: 1.193 (Giá tốt LH Hotline). Giá xe Ưu đãi tốt nhất phụ thuộc thời điểm khách hàng đặt xe ngay giữ giá hoặc cần lấy xe giao ngay. Hãy gọi ngay: 0963062518 - Để TVBH tư vấn hỗ trợ báo giá tốt nhất. Hỗ trợ vay đến 80% giá xe; Lãi suất hấp dẫn, thời hạn tối đa 8 năm. Chỉ cần hộ khẩu và CMND. Không cần Chứng minh thu nhập. (3 ngày nhận xe ngay). Hỗ trợ đăng ký, đăng kiểm, giao xe tận nhà. Thủ tục đơn giản, nhanh gọn, tiết kiệm thời gian cho quý khách. Cam kết khách hàng sẽ nhận được quyền lợi tối đa nhất. Quý khách có kế hoạch lấy xe vui lòng đặt sớm để lấy xe tháng 6. Hỗ trợ khách hàng đặt lấy xe trong thời gian này. - Bảo hành bảo dưỡng 3 năm/100.000km. - Có xe lái thử trải nghiệm miễn phí tại đại lý. - Sẵn xe, đủ màu giao ngay. Số lượng có hạn. - Chính sách giá bán hợp lý nhất cho quý khách đặt xe sớm. - Tặng gói phụ kiện, gói bảo hiểm hấp dẫn dành cho khách mua Ford Everest ở Hà Nội. (tùy thời điểm). Lưu ý: Số lượng xe về đại lý ít nên quý khách hàng có nhu cầu vui lòng liên hệ đặt xe sớm. Để được giao xe đúng ngày. Mr Thắng _ Ford Hà Nội. Hotline 0963062518. Quý khách vui lòng, chúng tôi hạnh phúc! Trân trọng cảm ơn quý khách hàng đã xem tin và rất hân hạnh được phục vụ!"
bac30823-5574-4526-a2ff-7836be1bceed,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-hcm/mau-trang-gia-1-ty-215tr-aidxc22532449,1656780747.548397,ford everest titanium 2.0 at 4x2,1215000000.0,1259000000.0,2021,suv,cũ,nhập khẩu,thành phố hồ chí minh,quận 8, tự động,diesel,"Ford Everest Titanium 4X2 Trắng 221. - 1 chủ, đi 9.000km, Cá nhân. - Trang bị phim. - Cam kết không đâm đụng, ngập nước. - Vay 70% hồ sơ, thủ tục, nhanh gọn. - Đc: 161F Dạ Nam, P3, Q8, TpHcm. - LH: 0938.272.372 Lộc Ford. - Mua bán, trao đổi các dòng ô tô cũ mới. Https://fordnamsaigon-usedcar.oto.com.vn/ ."
d0456a57-8375-4b2f-9704-1950ed21afaa,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/san-cac-mau-trang-den-xanh-giao-xe-ngay-khong-cho-doi-lan-banh-chi-tu-300tr-aidxm22544606,1656780747.582187,ford everest titanium 2.0l at 4wd,1399000000.0,1589000000.0,2022,suv,mới,nhập khẩu,hà nội,bắc từ liêm, tự động,diesel,"Báo Giá tốt thị trường - tư vấn nhiệt tình. - Hỗ trợ giải quyết nợ xấu, hỗ trợ ngân hàng lên đến 85% giá trị xe. - Hỗ trợ thủ tục đăng kí đăng kiểm. - Thủ tục nhanh gọn. - Giao xe miễn phí tận nhà toàn quốc. - Đủ màu giao ngay. - Cam kết quyền lợi khách hàng tối đa. - Lái thử miễn phí tại đại lý. - Tặng gói phụ kiện, gói bảo hiểm hấp dẫn. - Bảo hành, bảo dưỡng 3 năm / 100.000km.   Explorer 4WD 2 tỷ 399 (giá chưa giảm). Everest 4x2: 1 tỷ 193 (giá chưa giảm). Everest 4WD: 1 tỷ 399 (giá chưa giảm).   Liên Hệ: TVBH Ford Ando: Nguyễn Duy Thắng - Zalo/call: 0963062518."
523c819b-357b-455d-885f-6217e90cd897,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/mau-den-xe-nhap-aidxc22524392,1656780747.658959,toyota fortuner 2.7 v 4x2,975000000.0,1014000000.0,2019,suv,cũ,nhập khẩu,hà nội,, tự động,xăng,"- Xe màu đen, nội thất đen nâu, sản xuất 2019. - Nhập khẩu Indonesia, tên cá nhân, biển tỉnh, ODO 5 vạn. - Xe sở hữu gương chiếu hậu 2 chế độ ngày/ đêm, cụm đồng hồ loại Optitron cao cấp với màn hình đa thông tin, ghế lái chỉnh điện 8 hướng, tay lái cũng được tích hợp lẫy chuyển số. - Hệ thống chống bó cứng phanh, phân phối lực phanh điện tử và hỗ trợ phanh khẩn cho đến các tính năng cao cấp như Hệ thống cân bằng điện tử giúp xe không bị trượt khi vào cua. - Xe độ nhiều đồ chơi như: Cam 360, dvd, cốp điện, trần sao, mặt calang Lexus, ghế da thể thao... Giá chào: 975tr. Zin tuyệt đối và hỗ trợ trả góp, thủ tục nhanh gọn thuận tiện cho mọi khách hàng.   Cam kết: ➡ Xe không đâm đụng, không ngập nước, Động cơ và hộp số 100% nguyên bản. Chi tiết xin vui lòng liên hệ: Xe Cũ Mỗ Lao. Uy tín - Chất lượng - Tận tâm phục vụ. Cơ sở 1: Số 45, Lô 13, Tổ 16 Khu giãn dân Mỗ Lao, Phường Mỗ Lao, Quận Hà Đông, Hà Nội. Cơ sở 2: Số 89b Trần Thái Tông, Cầu Giấy, Hà Nội. Cơ sở 3: 26A Phạm Hùng, Nam Từ Liêm, Hà Nội. Hotline: 0944568998."
455475e8-ef29-4fa4-a1d3-6a9e13e3b820,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-ranger-ha-noi/day-du-cac-mau-san-xe-giao-ngay-trong-thang-thu-tuc-nhanh-gon-phu-kien-aidxm22544607,1656780747.736622,ford ranger xls 2.2 4x2 mt,642000000.0,691300000.0,2022,pick-up truck,mới,trong nước,hà nội,bắc từ liêm, tay,diesel,"Ford Ranger XLS MT full option- Độc đáo tại An Đô Ford.   Áp dụng chính sách ""siêu ưu đãi"" hiện có tại đại lý An Đô Ford Gồm: Tặng Tem rời xe. Tặng 4 ốp cua lốp. Có xe đủ màu giao ngay trong ngày cho quý khách. Cung cấp phụ tùng/phụ kiện xe ford chính hãng. Hỗ trợ tài chính đến 80% giá trị xe. Khuyến mãi và hỗ trợ giá tốt nhất toàn quốc. Hỗ trợ thủ tục đăng ký xe tiết kiệm thời gian cho quý khách. Hỗ trợ giao xe tận nơi bằng xe chuyên dụng. Liên hệ ngay: 0963062518.   Ford Ranger XLS MT cung cấp hầu hết mọi thứ mà một người mua xe bán tải có thể mong muốn, bao gồm: Công nghệ thân thiện, ghế ngồi thoải mái dễ lái, tiết kiệm nhiên liệu... Chính vì vậy, Ranger là một lựa chọn đáng cân nhắc với người mua.   ☎️Mua xe liên hệ HOTLINE: 0963062518."
fe545849-1ac5-4cf5-a654-65c0e910ed50,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-ranger-ha-noi/du-mau-du-phien-ban-lan-banh-tu-250tr-aidxm22544608,1656780747.755499,ford ranger wildtrak 2.0l 4x4,925000000.0,994700000.0,2022,pick-up truck,mới,trong nước,hà nội,bắc từ liêm, tự động,diesel,"Báo giá tốt thị trường. - Hỗ trợ giải quyết nợ xấu, vay lãi lên đến 85% giá trị xe. - Hỗ trợ thủ tục đăng kí đăng kiểm. - Thủ tục nhanh gọn. - Giao xe tận nhà. Liên Hệ: Đại lý Ford Hà Nội - Zalo/call: 0963062518.   Vua bán tải Ranger. XL MT 4x4: 628tr (giá chưa giảm). XLS MT 4x2: 642 (giá chưa giảm). XLS AT 4x2: 662tr (giá chưa giảm). XLT Limited AT 4x4: 811tr (giá chưa giảm). Wildtrak 4x4: 937tr (giá chưa giảm). Ranger Raptor: 1 tỷ 202 (giá chưa giảm)."
9c0d5a31-7a8d-4a52-9cc9-8c95f2bd2b10,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-hcm/mau-bac-gia-1-ty-030tr-aidxc22510559,1656780748.426212,ford everest titanium 2.0 at 4x2,1030000000.0,1071000000.0,2019,suv,cũ,nhập khẩu,thành phố hồ chí minh,quận 8, tự động,diesel,"Ford Everest Titanium 4x2 màu bạc 2019 giá 1.030tr.   - Bs Tp, 1 chủ, đi 110.000km, cty Xhđ.. - Trang bị phim. - Cam kết không đâm đụng, ngập nước. - Vay 70% hồ sơ, thủ tục, nhanh gọn. - Đc: 161F Dạ Nam, P3, Q8, HCM. - LH: 0938272372 Lộc Ford. - Mua bán, trao đổi các dòng ô tô cũ mới. Https://fordnamsaigon-usedcar.oto.com.vn/ ."
f8c921f2-e24e-494e-9329-b0c56cf754ab,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-ranger-ha-noi/nhap-khau-gia-chi-798tr-ben-salon-tang-12-thang-cham-soc-xe-mien-phi-aidxc22544434,1656780748.504061,ford ranger wildtrak 2.0l 4x4,798000000.0,814100000.0,2018,pick-up truck,cũ,nhập khẩu,hà nội,, tự động,diesel,"Bán xe Ford Ranger 2018 tại Hà Nội. Xe đã đi được 35.000 km. Cam kết không đâm đụng. Cam kết không ngập nước. Xe bảo dưỡng định kì tại hãng, bao test hãng. Ngoài ra bên e tặng gói chăm sóc xe miễn phí 0972556777."
cc5047a5-2d3b-49ad-91e5-015ced56bd75,oto.com.vn,https://oto.com.vn/mua-ban-xe-ford-everest-hcm/dang-ky-lan-dau-vao-thang-82022-nhap-khau-gia-chi-1-ty-460tr-aidxm22538328,1656780748.534534,ford everest titanium 2.0l at 4wd,1460000000.0,1629000000.0,2022,suv,mới,nhập khẩu,thành phố hồ chí minh,, tự động,diesel,"Ford Everest model 2022. Thiết kế hiện đại, sang trọng không kém phần hầm hố.   Hồ sơ nhanh như người yêu cũ trở mặt.   Hỗ trợ vay 85%. Bên em hiện vẫn đang nhận đặt giữ chỗ ạ.   Uy tín- tận tâm- chất lượng.   Để biết thêm thông tin về các dòng Ford. ĐT: 0963768795 (Em Linh Ford Phú Mỹ).   Địa chỉ: Lô B1, đường C2, KCN Cát Lái, phường Thạnh Mỹ Lợi. TP Thủ Đức."
8e89b670-e79e-4632-9be4-eb4b3a774a10,oto.com.vn,https://oto.com.vn/mua-ban-xe-vinfast-vf8-ha-noi/gia-tot-nhat-thi-truong-khuyen-mai-len-den-400tr-coc-ngay-uu-dai-lien-tay-aidxm22528921,1656780748.660788,vinfast vf8 eco,1057000000.0,1206000000.0,2022,suv,mới,trong nước,hà nội,cầu giấy, tự động,điện,"Vinfast Mỹ Đình hân hạnh là 1 trong 3 đại lý về xe điện VF8 sớm nhất toàn quốc. Quà tặng đặc biệt dành cho 30 Khách hàng đầu tiên. Nhận đặt cọc từ 10 triệu chắc chắn lấy xe sớm nhất. Giá niêm yết chính thức: VF8 bản Eco: 1.057.100.000. VF8 bản Plus: 1.237.500.000.   Đặc biệt khi làm việc với em Linh 0962581482 (Call/ Zalo) quý khách hàng còn được hưởng các ưu đãi sau: - Tư vấn màu xe theo phong thủy, chọn ngày giờ giao xe. - Hỗ trợ vay ngân hàng đến 80% giá trị xe. - Đặt cọc 10 triệu, được rút cọc và chuyển nhượng cọc. - Được tặng Voucher 150 triệu trừ vào giá xe. - Gói Adas và Smart Service tương đương 132 triệu. - Tặng 1 Voucher nghỉ dưỡng Vinpearl 7 ngày cho 4 người. - Ưu đãi 01 sạc pin di động. - Tặng gói option nâng cao thông minh. - Bảo hành pin 10 năm. - Chịu hoàn toàn chi phí bảo dưỡng. - Thay thế pin khi khả năng sạc dưới 70%. - Tư vấn miễn phí. - Hỗ trợ nộp thuế, đăng ký, đăng kiểm. - Hỗ trợ giao xe tận nhà.   Liên hệ: Em Linh 0962581482 (Call/ Zalo) để được tư vấn giá tốt nhất. Vinfast Mỹ Đình. Xem xe tại địa chỉ showroom: 8 Phạm Hùng, Mai Dịch, Cầu Giấy, Hà Nội."
3d0d2383-0fa1-4a76-8826-1e494b4421f2,oto.com.vn,https://oto.com.vn/mua-ban-xe-mitsubishi-canter-hcm/mau-trang-gia-chi-228-trieu-aidxc22539703,1656780748.708023,mitsubishi canter,228000000.0,232700000.0,2017,truck,cũ,trong nước,thành phố hồ chí minh,bình tân, tự động,xăng,"Xe thùng phủ bạc. Máy mành mẻ không đổ hơi, không hao nhớt. Được bảo dưỡng định kỳ. Lên Hino mới 6 tấn nên cần bán lại. Không trả giá khi chưa xem xe. Cảm ơn đã quan tâm. Liên hệ: 0918114011."
681ea20e-e965-4026-978d-66f8223b6630,oto.com.vn,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-lao-cai/18v-nhap-khau-thailand-aidxm22539744,1656780748.740306,toyota corolla cross 1.8 v,846000000.0,933900000.0,2022,suv,mới,nhập khẩu,lào cai,, tự động,xăng,"Toyota Corolla Cross 2022 là một mẫu crossover có thể đáp ứng thị hiếu của tập khách hàng trẻ nhờ ngoại hình thể thao cùng mức tiện nghi cao.   Đồng thời cũng có thể đáp ứng nhu cầu gia đình với gói an toàn Toyota Safety Sense hiện đại. Với sự có mặt của Toyota Corolla Cross, phân khúc crossover vốn đã sôi động nay hứa hẹn sẽ càng sôi động hơn.   Để được tư vấn chi tiết vui lòng liên hệ Hotline/Zalo: 0815 682 386."
6cafcaf4-31e2-4e29-a13f-8878a29edd46,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-2008-bac-ninh/nhap-khau-gia-chi-755tr-aidxm22544473,1656780748.787719,peugeot 2008 active,755000000.0,833800000.0,2022,suv,mới,nhập khẩu,bắc ninh,, tự động,xăng,"Bán xe Peugeot 2022 tại Bắc Ninh. - Hỗ trợ lãi suất 80%. - Lái thử xe tận nơi. - Ưu đãi khủng ngay trong tháng này. - Giao xe tận nhà. - Danh sách quà tặng đi kèm.   Peugeot 2008 Active: 755.000.000. Peugeot 2008 GT Line: 839.000.000. New Peugeot 3008 AT: 1.004.000.000. New Peugeot 3008 AL: 1.114.000.000. New Peugeot 3008 GT: 1.214.000.000. New Peugeot 5008 AL: 1.179.000.000. New Peugeot 5008 GT: 1.289.000.000.   Liên hệ em Thư Peugeot Bắc Ninh 0394430678. Peugeot Bắc Ninh - Số 1, Đường Lê Thái Tổ (Vòng Xuyến Hòa Đình), Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh."
1aab56c0-d1e8-449d-9116-c44ff8044fc0,oto.com.vn,https://oto.com.vn/mua-ban-xe-suzuki-swift-ha-noi/model-2016-aidxc22535078,1656780748.839168,suzuki swift 1.4,360000000.0,387200000.0,2015,hatchback,cũ,trong nước,hà nội,, tự động,xăng,"Suzuki Swift 1.4 AT sản xuất 2015 đăng ký 2016. Odo: 6.4 vạn km. Xe cam kết máy móc động cơ hộp số nguyên bản. Chủ cũ sử dụng giữ gìn, không tai nạn, ngập nước. Hỗ trợ trả góp 70%. Xem xe tại Hà Nội. LH: Mr Cường."
4425b3be-adcf-4ae4-8eca-3cb70eb3f294,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-2008-binh-duong/uu-dai-20-trieu-tien-mat-chi-257tr-nhan-xe-som-tang-bhvc-bo-phu-kien-chinh-hang-aidxm22539715,1656780748.885376,peugeot 2008 gt line,849000000.0,937200000.0,2022,suv,mới,trong nước,bình dương,, tự động,xăng,"Peugeot 2008 mẫu xe SUV gầm cao đa dụng, phong cách Châu Âu - chất Pháp mạnh mẽ với thiết kế ngoại thất thể thao, cá tính nổi bật. Nội thất xe thiết kế sang trọng, hiện đại tinh tế, thể hiện cá tính. - Động cơ 1.2 Turbo Purtech tiết kiệm. - Hộp số 6 cấp. - Hệ thống an toàn cao cấp: 6 túi khí, giới hạn tốc độ, phanh chủ động, ABS + EBD + ESP, giữ làn đường, cảnh báo điểm mù,... Peugeot Bình Dương sẵn xe 2008 GT - đen - trả trước từ 257 triệu. - Tặng bộ phụ kiện Peugeot chính hãng. - Tặng BHVC thân xe trị giá 10tr (quy đổi). - Tặng coupon voucher dịch vụ trị giá 5tr (quy đổi). - Tặng voucher mua xe máy Django trị giá 5tr (quy đổi). - Hỗ trợ vay vốn ngân hàng lãi suất tốt và ổn định. - Hỗ trợ vay mua xe lên đến 80% giá trị tối đa 8 năm. - Hỗ trợ lái thử và kí hợp đồng tại nhà. - Hỗ trợ giao xe tận nhà. Liên hệ tư vấn trực tiếp để nhận thêm nhiều ưu đãi: 0981317099 Mr Hoàng."
69926961-c9dd-45ee-8cc4-06ad2ee9fd32,oto.com.vn,https://oto.com.vn/mua-ban-xe-mazda-cx-5-phu-tho/xe-gia-dinh-5-cho-do-dep-aidxc22537699,1656780748.92932,mazda cx 5 2.0l at fwd,805000000.0,822100000.0,2019,suv,cũ,trong nước,phú thọ,việt trì, tự động,xăng,"Gia đình tôi có một chiếc Mazda CX-5 cần bán trong tháng này giá 805tr. Biển số: 19A-369.02. Tên chủ xe: Nguyễn Huy Trụ.   Model CX-5 2.0G AT 2WD sản xuất năm 2019. Xe trong tình trạng tốt, chưa từng đâm đụng, thủy kích. Có đầy đủ lịch sử sửa chữa. Xe không trong tình trạng thế chấp hay tranh chấp kiện tụng, lý lịch sạch sẽ.   Chúng tôi có nhu cầu sang nhượng để đổi xe khác rộng rãi hơn cho gia đình. Liên hệ: Chú Trụ 0948525888 (Việt Trì, Phú Thọ)."
5473de8e-a346-4605-9e6e-b2b9c63139ea,oto.com.vn,https://oto.com.vn/mua-ban-xe-peugeot-traveller-binh-duong/uu-dai-50-trieu-tien-mat-chi-480tr-nhan-xe-tang-bhvc-bo-phu-kien-chinh-hang-ho-tro-tra-gop-80-tieu-de-aidxm22539729,1656780748.961243,peugeot traveller premium,1599000000.0,1763000000.0,2022,mpv,mới,trong nước,bình dương,, tự động,xăng,"Peugeot Traveller là phương án lý tưởng để cùng toàn gia đình trọn vẹn những trải nghiệm, những chuyến đi gần xa. Không gian rộng rãi và thiết kế nội thất yêu chiều lòng người khiến chiếc MPV trở thành một phương tiện chăm sóc cho gia đình bạn trên mọi hành trình với Những tiện nghi cơ bản như: - Điều hòa tự động. - Màn hình giải trí đa thông tin. - Tay lái bọc da, ghế bọc da. - Để nổ thông minh. - Cửa sổ trời....   Peugeot Bình Dương chào bán Peugeot Traveller Premium 7s, Trả trước 480tr. - Tặng bộ phụ kiện Peugeot chính hãng. - Tặng BHVC thân xe trị giá 19tr (quy đổi). - Tặng coupon voucher dịch vụ trị giá 15tr (quy đổi). - Tặng voucher mua xe máy Django trị giá 15tr (quy đổi). - Hỗ trợ vay vốn ngân hàng lãi suất tốt và ổn định. - Hỗ trợ vay mua xe lên đến 80% giá trị tối đa 8 năm. - Hỗ trợ lái thử và kí hợp đồng tại nhà. - Hỗ trợ giao xe tận nhà. Liên hệ tư vấn trực tiếp để nhận thêm nhiều ưu đãi: 0981317099 Mr Hoàng."
e866b8b5-aeb4-44f0-b153-9624cd434bab,oto.com.vn,https://oto.com.vn/mua-ban-xe-kia-morning-hung-yen/mt-bien-89-xe-tu-nhan-khong-taxi-khong-loi-aidxc22535073,1656780748.988475,kia morning,128000000.0,131600000.0,2011,hatchback,cũ,trong nước,hưng yên,, tay,xăng,"Kia Morning 2011  MT biển 89 xe tư nhân, không taxi, không lỗi.  Nội ngoại thất đẹp. Giá cực rẻ, bác nào đang cần thì alo 0976488024. Xem xe ở Khoái Châu Hưng Yên."
